COMM_ID,COMM_NAME,SHAPE_YEAR,X,Y,Lat,Long,PROV_CODE_1,PROV_NAMT,AMP_CODE_1,AMP_NAMT,TAM_CODE_1,TAM_NAMT
720012,ตลาดบางขวาก(บางส่วน),2560,618752.2844,1628003.931,14.723221,100.10313,72,สุพรรณบุรี,08,สามชุก,01,ย่านยาว
725018,บ้านค่ายเก่า (บางส่วน),2560,620141.5581,1601231.524,14.481141,100.114813,72,สุพรรณบุรี,01,เมืองสุพรรณบุรี,02,รั้วใหญ่
725076,บ้านเนินพลับพลา(บางส่วน),2560,595554.021,1588527.299,14.367259,99.886229,72,สุพรรณบุรี,09,อู่ทอง,01,อู่ทอง
725186,นายจาง(บางส่วน),2560,614183.1302,1571078.221,14.208806,100.058251,72,สุพรรณบุรี,07,สองพี่น้อง,01,สองพี่น้อง
725219,บ้านท่าจัด (บางส่วน),2560,612788.3885,1574536.584,14.240127,100.04547,72,สุพรรณบุรี,07,สองพี่น้อง,07,บางพลับ
729004,เศรษฐกร(บางส่วน),2560,616903.8344,1631923.627,14.758735,100.086137,72,สุพรรณบุรี,08,สามชุก,03,สามชุก
729005,ระหารฝั่งตะวันตก (บางส่วน),2560,618341.566,1631881.95,14.758295,100.099491,72,สุพรรณบุรี,08,สามชุก,03,สามชุก
729023,วัดพระรูป (บางส่วน),2560,619905.6551,1599832.603,14.468506,100.112562,72,สุพรรณบุรี,01,เมืองสุพรรณบุรี,01,ท่าพี่เลี้ยง
729029,เทศบาลทุ่งคอก 4 (บางส่วน),2560,601720.2519,1568415.888,14.185219,99.942657,72,สุพรรณบุรี,07,สองพี่น้อง,12,ทุ่งคอก
729030,บ้านศรีสรรเพชญ์ 1 (บางส่วน),2560,595810.3209,1589614.002,14.377074,99.888645,72,สุพรรณบุรี,09,อู่ทอง,01,อู่ทอง
730045,บ้านมะขามแถว(บางส่วน),2560,614796.3658,1526675.199,13.807358,100.062087,73,นครปฐม,01,เมืองนครปฐม,22,ห้วยจรเข้
730181,ร่มไทร (บางส่วน),2560,641413.7822,1526609.123,13.805573,100.308305,73,นครปฐม,07,พุทธมณฑล,01,ศาลายา
730182,ริมคลองมหาสวัสดิ์(บางส่วน),2560,642555.3348,1526544.192,13.804929,100.318861,73,นครปฐม,07,พุทธมณฑล,01,ศาลายา
730183,โพธิ์ทอง(บางส่วน),2560,643271.5217,1526507.198,13.804559,100.325483,73,นครปฐม,07,พุทธมณฑล,01,ศาลายา
730184,วัดสุวรรณ(บางส่วน),2560,638584.9077,1526587.411,13.805515,100.282137,73,นครปฐม,07,พุทธมณฑล,01,ศาลายา
730185,หนองตาช้าง(บางส่วน),2560,644428.4153,1518584.59,13.735094,100.326681,73,นครปฐม,06,สามพราน,10,กระทุ่มล้ม
730186,แครายพัฒนา (บางส่วน),2560,642584.8465,1519448.913,13.740788,100.318774,73,นครปฐม,06,สามพราน,10,กระทุ่มล้ม
730192,บ้านคลองใหม่ หมู่ที่ 5 (บางส่วน),2560,627131.1079,1519027.95,13.737705,100.175845,73,นครปฐม,06,สามพราน,11,คลองใหม่
730199,ตลาดเก่า(บางส่วน),2560,626487.6504,1550809.128,14.025041,100.171336,73,นครปฐม,05,บางเลน,01,บางเลน
735032,ตลาดต้นสน (บางส่วน),2560,628143.3945,1526458.824,13.804837,100.185545,73,นครปฐม,03,นครชัยศรี,03,วัดแค
735035,บ้านคลองรางกระทุ่ม(บางส่วน),2560,635801.4092,1549835.036,14.015803,100.257524,73,นครปฐม,05,บางเลน,04,บางภาษี
735038,บ้านศาลานกกระจอก(บางส่วน),2560,635045.8001,1526987.673,13.809302,100.249419,73,นครปฐม,07,พุทธมณฑล,03,มหาสวัสดิ์
735039,หนองฉลาก (บางส่วน),2560,644306.0116,1520094.803,13.746541,100.334723,73,นครปฐม,06,สามพราน,10,กระทุ่มล้ม
735058,บ้านดอนทอง 1(บางส่วน),2560,640894.5389,1532005.938,13.854384,100.303773,73,นครปฐม,07,พุทธมณฑล,02,คลองโยง
735060,รางหนองเสือ(บางส่วน),2560,642470.3048,1522403.538,13.767503,100.317864,73,นครปฐม,06,สามพราน,04,บางกระทึก
735065,ร่วมใจพัฒนา1(บางส่วน),2560,637122.3625,1516314.339,13.712717,100.268108,73,นครปฐม,06,สามพราน,16,อ้อมใหญ่
735066,คลองวัดท่าพูด (บางส่วน),2560,639115.1721,1518049.751,13.72831,100.28662,73,นครปฐม,06,สามพราน,08,ไร่ขิง
735071,พระยะ(บางส่วน),2560,630627.8028,1519205.367,13.739153,100.20819,73,นครปฐม,06,สามพราน,11,คลองใหม่
735072,ศิริมงคล(บางส่วน),2560,631631.4369,1518918.975,13.736518,100.217457,73,นครปฐม,06,สามพราน,06,สามพราน
735094,อาสาพัฒนา(บางส่วน),2560,638665.7388,1514238.788,13.69388,100.282277,73,นครปฐม,06,สามพราน,16,อ้อมใหญ่
735095,บ้านหนองตามล(บางส่วน),2560,643079.3148,1518904.505,13.735843,100.323319,73,นครปฐม,06,สามพราน,10,กระทุ่มล้ม
735096,บ้านใต้วัด(บางส่วน),2560,632777.4124,1518491.046,13.732597,100.228035,73,นครปฐม,06,สามพราน,14,ยายชา
735097,สาลวัน(บางส่วน),2560,642880.4724,1526524.563,13.804736,100.321867,73,นครปฐม,07,พุทธมณฑล,01,ศาลายา
740059,โกรกกราก (บางส่วน),2561,638431.5718,1496380,13.532492,100.279244,74,สมุทรสาคร,01,เมืองสมุทรสาคร,03,โกรกกราก
740069,บ้านดอนไก่ดี (บางส่วน),2561,634673.6754,1508930,13.646054,100.245115,74,สมุทรสาคร,02,กระทุ่มแบน,08,ดอนไก่ดี
740143,หนองนกกระสา (บางส่วน),2561,642509.4622,1516590,13.714974,100.317933,74,สมุทรสาคร,02,กระทุ่มแบน,02,อ้อมน้อย
740144,เจษฎาวิถี 1 (บางส่วน),2561,638568.3723,1497570,13.543156,100.280565,74,สมุทรสาคร,01,เมืองสมุทรสาคร,01,มหาชัย
740147,เศรษฐกิจ 1 (บางส่วน),2561,638051.2007,1498460,13.551232,100.275829,74,สมุทรสาคร,01,เมืองสมุทรสาคร,01,มหาชัย
740149,บ้านหลังศาลประสิทธิ์ (บางส่วน),2561,636092.7628,1496030,13.529431,100.257618,74,สมุทรสาคร,01,เมืองสมุทรสาคร,08,ท่าจีน
740150,เจษฎาวิถี 3 (บางส่วน),2561,640146.2523,1498390,13.550546,100.295185,74,สมุทรสาคร,01,เมืองสมุทรสาคร,01,มหาชัย
740152,บ้านนาเกลือมณีรัตน์ (บางส่วน),2561,634895.3596,1493880,13.51002,100.246454,74,สมุทรสาคร,01,เมืองสมุทรสาคร,17,บางหญ้าแพรก
740153,บ้านชายทะเลบางกระเจ้า (บางส่วน),2561,632884.3281,1489990,13.474953,100.227695,74,สมุทรสาคร,01,เมืองสมุทรสาคร,16,บางกระเจ้า
740158,บ้านบางหญ้าแพรก (บางส่วน),2561,636736.485,1495030,13.520365,100.263518,74,สมุทรสาคร,01,เมืองสมุทรสาคร,17,บางหญ้าแพรก
740159,คลองบางหญ้า 2 (บางส่วน),2561,636218.2383,1496680,13.535308,100.258808,74,สมุทรสาคร,01,เมืองสมุทรสาคร,01,มหาชัย
740160,ศรีสุข (บางส่วน),2561,635522.6587,1497830,13.545661,100.252436,74,สมุทรสาคร,01,เมืองสมุทรสาคร,08,ท่าจีน
740162,บ้านท่าจีน หมู่ 4 (บางส่วน),2561,634526.4917,1496620,13.534824,100.243175,74,สมุทรสาคร,01,เมืองสมุทรสาคร,08,ท่าจีน
740167,บ้านกำพร้า (บางส่วน),2561,638303.1085,1494530,13.515725,100.277968,74,สมุทรสาคร,01,เมืองสมุทรสาคร,17,บางหญ้าแพรก
740176,บ้านโกรกกรากใน (บางส่วน),2561,638677.7905,1496060,13.5295,100.281503,74,สมุทรสาคร,01,เมืองสมุทรสาคร,17,บางหญ้าแพรก
745024,ค่ายลูกเสือ (บางส่วน),2561,637304.9595,1499040,13.556508,100.268962,74,สมุทรสาคร,01,เมืองสมุทรสาคร,01,มหาชัย
745029,ศาลเจ้าแม่จุ้ยบ๋วยเนี้ย (บางส่วน),2561,638019.8779,1496820,13.536439,100.275461,74,สมุทรสาคร,01,เมืองสมุทรสาคร,02,ท่าฉลอม
745041,บ้านสาคร (บางส่วน),2561,640204.4534,1496520,13.533629,100.295631,74,สมุทรสาคร,01,เมืองสมุทรสาคร,17,บางหญ้าแพรก
745101,บ้านคลองสะพานดำ (บางส่วน),2561,640506.6321,1509110,13.647462,100.299043,74,สมุทรสาคร,02,กระทุ่มแบน,06,คลองมะเดื่อ
745103,บ้านหัวแค (บางส่วน),2561,638320.8369,1511010,13.664708,100.27893,74,สมุทรสาคร,02,กระทุ่มแบน,03,ท่าไม้
745108,หัวคู้ (บางส่วน),2561,639449.2111,1514370,13.695026,100.289527,74,สมุทรสาคร,02,กระทุ่มแบน,02,อ้อมน้อย
745109,บ้านคลองแค (บางส่วน),2561,639582.2765,1514060,13.692202,100.290742,74,สมุทรสาคร,02,กระทุ่มแบน,02,อ้อมน้อย
745117,บ้านแถว (บางส่วน),2561,640211.2562,1515300,13.703401,100.296619,74,สมุทรสาคร,02,กระทุ่มแบน,02,อ้อมน้อย
745120,หมู่ 5 พัฒนา (บางส่วน),2561,639882.8654,1516500,13.71425,100.293642,74,สมุทรสาคร,02,กระทุ่มแบน,02,อ้อมน้อย
750004,วัดป้อมแก้ว (บางส่วน),2561,608628.2753,1482400,13.407275,100.003339,75,สมุทรสงคราม,01,เมืองสมุทรสงคราม,01,แม่กลอง
750006,บางจะเกร็ง 2 (บางส่วน),2561,606782.069,1479630,13.382338,99.986186,75,สมุทรสงคราม,01,เมืองสมุทรสงคราม,01,แม่กลอง
755006,บ้านคลองด่าน หมู่ที่ 2 (บางส่วน),2561,606912.3004,1478870,13.375492,99.987361,75,สมุทรสงคราม,01,เมืองสมุทรสงคราม,07,แหลมใหญ่
755008,บ้านจัดสรรคลองด่าน หมู่ที่ 8 (บางส่วน),2561,607244.4797,1478620,13.373184,99.990419,75,สมุทรสงคราม,01,เมืองสมุทรสงคราม,07,แหลมใหญ่
755018,บ้านรามัญตะวันตก (บางส่วน),2561,607587.8482,1479260,13.378997,99.993614,75,สมุทรสงคราม,01,เมืองสมุทรสงคราม,11,บางจะเกร็ง
759012,วัดประทุมคณาวาส (บางส่วน),2561,606916.0574,1481050,13.395164,99.987476,75,สมุทรสงคราม,01,เมืองสมุทรสงคราม,01,แม่กลอง
760016,วัดอุตมิงพัฒนา (บางส่วน),2562,607321.9572,1461696.738,13.220178,99.990513,76,เพชรบุรี,07,บ้านแหลม,01,บ้านแหลม
760018,วัดต้นสนพัฒนา (บางส่วน),2562,606434.1825,1460571.655,13.210037,99.98228,76,เพชรบุรี,07,บ้านแหลม,01,บ้านแหลม
765026,หมู่ 1 บ้านโคกหม้อ (บางส่วน),2562,603918.7674,1448540.411,13.101347,99.958645,76,เพชรบุรี,01,เมืองเพชรบุรี,13,ช่องสะแก
769011,ทางเกวียนพัฒนา (บางส่วน),2562,589519.4549,1462037.518,13.223843,99.826231,76,เพชรบุรี,02,เขาย้อย,01,เขาย้อย
769099,บ้านคลองมอญ (บางส่วน),2562,601905.679,1466196.69,13.261052,99.940686,76,เพชรบุรี,07,บ้านแหลม,07,บางตะบูนออก
770019,ทางรถไฟ (บางส่วน),2562,603302.9878,1391089.97,12.581926,99.95101,77,ประจวบคีรีขันธ์,07,หัวหิน,01,หัวหิน
770025,สนามกอล์ฟ (บางส่วน),2562,603303.6604,1389682.873,12.569203,99.950969,77,ประจวบคีรีขันธ์,07,หัวหิน,01,หัวหิน
770030,ไร่นุ่น (บางส่วน),2562,603979.865,1389399.952,12.566623,99.957184,77,ประจวบคีรีขันธ์,07,หัวหิน,01,หัวหิน
770034,ตะเกียบ (บางส่วน),2562,605349.5665,1384740.271,12.524446,99.969634,77,ประจวบคีรีขันธ์,07,หัวหิน,02,หนองแก
770035,หนองแก (บางส่วน),2562,604388.0882,1386988.403,12.544805,99.96086,77,ประจวบคีรีขันธ์,07,หัวหิน,02,หนองแก
770037,หัวถนน (บางส่วน),2562,604766.207,1385830.484,12.534323,99.964301,77,ประจวบคีรีขันธ์,07,หัวหิน,02,หนองแก
770059,เมืองปราณ (บางส่วน),2562,600492.4534,1368251.609,12.375515,99.924405,77,ประจวบคีรีขันธ์,06,ปราณบุรี,01,ปราณบุรี
775021,บ่อฝ้าย (บางส่วน),2562,602880.0113,1395164.425,12.61878,99.947251,77,ประจวบคีรีขันธ์,07,หัวหิน,01,หัวหิน
775022,บ้านปากคลอง (บางส่วน),2562,562269.4268,1255799.461,11.359576,99.570698,77,ประจวบคีรีขันธ์,04,บางสะพาน,04,ธงชัย
775026,บ้านคลองเก่า (หมู่ที่ 1) (บางส่วน),2562,607255.6815,1371856.853,12.407894,99.986735,77,ประจวบคีรีขันธ์,06,ปราณบุรี,04,ปากน้ำปราณ
775027,รุ่งสว่าง (บางส่วน),2562,604223.0336,1387650.451,12.550796,99.959363,77,ประจวบคีรีขันธ์,07,หัวหิน,01,หัวหิน
800004,มะขามชุม (บางส่วน),2560,605472.8217,934125.7814,8.449544,99.958147,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,02,ท่าวัง
800006,ท่าโพธิ์ (บางส่วน),2560,606213.4692,933973.3663,8.448149,99.964871,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,02,ท่าวัง
800009,หน้าสถานีรถไฟเขตนอกโคก,2560,605585.743,932823.8549,8.437767,99.959143,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,03,คลัง
800011,วัดหัวอิฐ (บางส่วน),2560,604910.6168,932079.0292,8.431045,99.952994,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,18,โพธิ์เสด็จ
800012,บ่อทรัพย์ (บางส่วน),2560,605816.7969,931067.2638,8.421875,99.961203,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,18,โพธิ์เสด็จ
800015,ตะวันออกวัดชัยชุมพล (บางส่วน),2560,575096.9507,902084.9158,8.16032,99.681719,80,นครศรีธรรมราช,09,ทุ่งสง,01,ปากแพรก
800034,ต้นหาด (บางส่วน),2560,631522.8506,924539.494,8.362201,100.194496,80,นครศรีธรรมราช,12,ปากพนัง,01,ปากพนัง
800038,บ้านล่าง (บางส่วน),2560,631685.2237,923671.3515,8.354346,100.195946,80,นครศรีธรรมราช,12,ปากพนัง,10,ปากพนังฝั่งตะวันตก
800048,บ้านชะเอียน(บางส่วน),2560,605330.3929,937339.415,8.478612,99.956925,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,20,ปากพูน
800058,ศาลามีชัย (บางส่วน),2560,606911.4104,927002.2343,8.385086,99.971053,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,01,ในเมือง
800060,บ้านท้องโกงกาง (บางส่วน),2560,630298.0405,924389.7173,8.36088,100.183369,80,นครศรีธรรมราช,12,ปากพนัง,10,ปากพนังฝั่งตะวันตก
800062,สระแก้ว (บางส่วน),2560,631504.8446,923637.1301,8.354041,100.194307,80,นครศรีธรรมราช,12,ปากพนัง,01,ปากพนัง
800094,บ้านสวนจันทร์ (บางส่วน),2560,605924.5177,935212.676,8.459364,99.962274,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,20,ปากพูน
800099,บ้านปลายทราย (บางส่วน),2560,628314.4036,939963.6248,8.501776,100.165779,80,นครศรีธรรมราช,12,ปากพนัง,09,แหลมตะลุมพุก
801003,คูขวางท่าวัง  เขต 3  (บางส่วน),2560,606737.4903,933685.7185,8.445536,99.969624,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,02,ท่าวัง
801007,หน้าสถานีรถไฟเขตสะพานยาว (บางส่วน),2560,605533.0343,933034.3304,8.439672,99.958669,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,02,ท่าวัง
801008,คูขวางคลัง  เขต 1  (บางส่วน),2560,606857.6204,932933.0706,8.438726,99.970698,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,03,คลัง
801040,หูล่อง (บางส่วน),2560,631591.2267,922633.0674,8.344959,100.195064,80,นครศรีธรรมราช,12,ปากพนัง,10,ปากพนังฝั่งตะวันตก
801099,คูขวางท่าวัง  เขต 2 (บางส่วน),2560,606769.3025,933346.0149,8.442463,99.969905,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,02,ท่าวัง
801100,เสาธงทอง (บางส่วน),2560,632398.8115,922921.717,8.347547,100.202405,80,นครศรีธรรมราช,12,ปากพนัง,01,ปากพนัง
801102,สระใน (บางส่วน),2560,593708.6296,1019160.92,9.218863,99.853052,80,นครศรีธรรมราช,15,ขนอม,01,ขนอม
801104,อิสลามท่าม่วง (บางส่วน),2560,592555.7424,1019173.459,9.219001,99.842558,80,นครศรีธรรมราช,15,ขนอม,03,ท้องเนียน
801106,บ้านชายเขา (บางส่วน),2560,600413.8674,996312.4262,9.012074,99.913561,80,นครศรีธรรมราช,14,สิชล,01,สิชล
801107,บ้านในลุ่ม-ในไร่ (บางส่วน),2560,600273.2445,996573.087,9.014434,99.912288,80,นครศรีธรรมราช,14,สิชล,01,สิชล
801108,สะพานน้ำแดง (บางส่วน),2560,599990.9333,995927.5483,9.008602,99.909705,80,นครศรีธรรมราช,14,สิชล,01,สิชล
801109,หมู่ 1  บ้านฝ่ายท่า (บางส่วน),2560,600492.5725,996947.9367,9.01782,99.914291,80,นครศรีธรรมราช,14,สิชล,09,ทุ่งใส
801110,ชายทะเล(บางส่วน),2560,616859.1227,937196.348,8.477047,100.061648,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,07,ปากนคร
801111,บางลุงต้ม (บางส่วน),2560,616329.1316,937123.9274,8.476405,100.056832,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,07,ปากนคร
801112,บางตาจุ้ย (บางส่วน),2560,615204.5459,936353.8323,8.469468,100.046597,80,นครศรีธรรมราช,01,เมืองนครศรีธรรมราช,07,ปากนคร
801115,ประชาอุทิศ (บางส่วน),2560,575021.3271,903279.323,8.171124,99.681051,80,นครศรีธรรมราช,09,ทุ่งสง,01,ปากแพรก
801116,นาควารี (บางส่วน),2560,631400.5766,922693.7058,8.345512,100.193335,80,นครศรีธรรมราช,12,ปากพนัง,10,ปากพนังฝั่งตะวันตก
810013,คู่เมือง 1 (บางส่วน),2562,490685.4289,893958.7858,8.08738,98.915457,81,กระบี่,01,เมืองกระบี่,01,ปากน้ำ
830003,โกมารภัจจ์ (บางส่วน),2561,432592.624,872949.3478,7.896899,98.388477,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830008,แสนสุข (บางส่วน),2561,433767.6948,870230.0143,7.872318,98.399173,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830009,ร่วมน้ำใจ (บางส่วน),2561,434275.4687,871409.3278,7.882992,98.403763,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830012,ถนนหลวงพ่อ,2561,433190.5084,871682.8443,7.885451,98.393918,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830013,ถนนสุทัศน์ ซอย 2 (บางส่วน),2561,432990.8091,872149.4607,7.889669,98.3921,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830014,ขุมน้ำนรหัส (บางส่วน),2561,434169.2449,871014.6107,7.87942,98.402805,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830022,ไม่มีชื่อ (ข้างบ้านพักพนักงานเทศบาล),2561,434205.875,872644.0875,7.894159,98.403116,83,ภูเก็ต,01,เมืองภูเก็ต,01,ตลาดใหญ่
830046,หาดแสนสุข (บางส่วน),2561,434226.6736,870578.0832,7.875472,98.403332,83,ภูเก็ต,01,เมืองภูเก็ต,04,รัษฎา
830048,หาดป่าตอง (บางส่วน),2561,421389.7429,871584.0881,7.88439,98.28687,83,ภูเก็ต,02,กะทู้,02,ป่าตอง
830051,บ้านกะหลิม (บางส่วน),2561,422078.6788,875366.5936,7.918613,98.293062,83,ภูเก็ต,02,กะทู้,02,ป่าตอง
830052,บ้านราไวย์ (บางส่วน),2561,425961.1397,859611.8171,7.776169,98.328512,83,ภูเก็ต,01,เมืองภูเก็ต,07,ราไวย์
840028,บางหลา (บางส่วน),2561,535181.3539,1011540,9.15084,99.320213,84,สุราษฎร์ธานี,01,เมืองสุราษฎร์ธานี,06,บางชนะ
840035,บ้านปากกะแดะ (บางส่วน),2561,552510.0401,1017920,9.208287,99.478009,84,สุราษฎร์ธานี,02,กาญจนดิษฐ์,03,กะแดะ
840044,ทองไมล์ (บางส่วน),2561,575118.8195,1030020,9.317479,99.684024,84,สุราษฎร์ธานี,03,ดอนสัก,01,ดอนสัก
840066,ธีราศรม (บางส่วน),2561,525632.6396,1006240,9.102971,99.233272,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
840086,เฉวงหลาหลวง (บางส่วน),2561,614502.1564,1052980,9.524167,100.043234,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
840089,บ้านปากดอนสัก (บางส่วน),2561,575164.7876,1029160,9.309669,99.684427,84,สุราษฎร์ธานี,03,ดอนสัก,01,ดอนสัก
840091,บ้านด่านภาษี (บางส่วน),2561,533912.9045,1009810,9.13516,99.308654,84,สุราษฎร์ธานี,01,เมืองสุราษฎร์ธานี,03,วัดประดู่
840097,บ้านล่าง (บางส่วน),2561,524785.5886,1007300,9.112537,99.225569,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
840140,ศรีพุนพิน (บางส่วน),2561,525254.3208,1006760,9.107596,99.229832,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
840145,เฉวงบ้านหาดงาม (บางส่วน),2561,615575.3876,1052270,9.517738,100.052991,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841084,มุ่งพัฒนา (บางส่วน),2561,525710.3385,1007070,9.110445,99.233984,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
841094,บ้านกลาง (บางส่วน),2561,525125.9473,1006920,9.109054,99.228665,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
841100,ท้ายควน (บางส่วน),2561,525519.448,1005910,9.099913,99.23224,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
841101,บนควน (บางส่วน),2561,525510.8986,1006060,9.101258,99.232163,84,สุราษฎร์ธานี,17,พุนพิน,01,ท่าข้าม
841105,หาดตายวง (บางส่วน),2561,536248.5502,1012850,9.16268,99.329937,84,สุราษฎร์ธานี,01,เมืองสุราษฎร์ธานี,11,คลองฉนาก
841107,ออกคลองบางรักษ์ (บางส่วน),2561,617015.2897,1055470,9.546636,100.066198,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841108,เฉวงวัดพังบัว (บางส่วน),2561,616983.9485,1054660,9.539313,100.06589,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841109,อิสลามหัวถนน (บางส่วน),2561,612302.6958,1043610,9.439544,100.022946,84,สุราษฎร์ธานี,04,เกาะสมุย,05,มะเร็ต
841110,เฉวงชายทะเล (บางส่วน),2561,615791.2586,1053020,9.524542,100.054979,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841113,เสม็ดเรียง (บางส่วน),2561,537407.1159,1008340,9.121808,99.340444,84,สุราษฎร์ธานี,01,เมืองสุราษฎร์ธานี,02,มะขามเตี้ย
841114,บ้านแหลมโพธิ์ (บางส่วน),2561,529781.9008,1036630,9.377785,99.271243,84,สุราษฎร์ธานี,06,ไชยา,02,พุมเรียง
841115,ปากกะแดะ ม.6 (บางส่วน),2561,552357.8009,1017690,9.206286,99.47662,84,สุราษฎร์ธานี,02,กาญจนดิษฐ์,07,พลายวาส
841116,เฉวงหน้าวัด (บางส่วน),2561,614841.0418,1053540,9.52929,100.046336,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841117,ละไมเขาพูล (บางส่วน),2561,613857.5884,1046770,9.468077,100.037193,84,สุราษฎร์ธานี,04,เกาะสมุย,05,มะเร็ต
841118,บ้านตีนท่าละไม 2 (บางส่วน),2561,614055.1959,1048380,9.482634,100.039036,84,สุราษฎร์ธานี,04,เกาะสมุย,05,มะเร็ต
841119,เฉวงใสยอ (บางส่วน),2561,614851.1382,1052840,9.52295,100.046409,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841120,บ้านเฉวงเกาะฟาน (บางส่วน),2561,614836.1839,1052270,9.517732,100.046257,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841121,หาดเฉวงศาลาคอย (บางส่วน),2561,615835.6539,1052100,9.516235,100.055358,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
841122,เฉวงบ้านเกาะฟานกลาง (บางส่วน),2561,615576.3432,1051770,9.513203,100.052986,84,สุราษฎร์ธานี,04,เกาะสมุย,06,บ่อผุด
850015,บ้านปากคลอง (บางส่วน),2562,455251.9019,1099392.052,9.945299,98.591769,85,ระนอง,01,เมืองระนอง,05,ปากน้ำ
850016,บ้านบน-พัฒนา (บางส่วน),2562,455251.8053,1099762.079,9.948645,98.591764,85,ระนอง,01,เมืองระนอง,05,ปากน้ำ
850017,พัฒนา-บ้านล่าง (บางส่วน),2562,455004.6021,1100247.496,9.953033,98.589503,85,ระนอง,01,เมืองระนอง,05,ปากน้ำ
861009,วัดสุบรรณนิมิตร (บางส่วน),2561,519392.878,1159920,10.492947,99.177223,86,ชุมพร,01,เมืองชุมพร,07,ตากแดด
861010,ราษฎร์วิถี (บางส่วน),2561,519076.5692,1159990,10.493616,99.174333,86,ชุมพร,01,เมืองชุมพร,01,ท่าตะเภา
861018,วัดประสาทนิกร (บางส่วน),2561,508259.031,1099750,9.948808,99.075347,86,ชุมพร,04,หลังสวน,02,ขันเงิน
861098,ดอน 2 (บางส่วน),2561,526813.0886,1154200,10.441172,99.244992,86,ชุมพร,01,เมืองชุมพร,02,ปากน้ำ
861102,บ้านจัดสรร (บางส่วน),2561,527215.3989,1153550,10.435285,99.248663,86,ชุมพร,01,เมืองชุมพร,02,ปากน้ำ
861103,ทุ่งน้ำใส (บางส่วน),2561,537182.9975,1201210,10.866253,99.340213,86,ชุมพร,03,ปะทิว,05,ดอนยาง
861104,บางรัก (บางส่วน),2561,516053.2949,1115980,10.095553,99.146521,86,ชุมพร,08,ทุ่งตะโก,01,ปากตะโก
861105,ริมคลองบ้านบางสมบูรณ์ (บางส่วน),2561,516606.6823,1099340,9.945017,99.151501,86,ชุมพร,04,หลังสวน,09,ปากน้ำ
861106,บ้านหัวแหลม (บางส่วน),2561,517563.6036,1099290,9.944623,99.160231,86,ชุมพร,04,หลังสวน,07,บางมะพร้าว
861107,สว่างมนัสพัฒนา (บางส่วน),2561,516601.4421,1099430,9.9459,99.151454,86,ชุมพร,04,หลังสวน,09,ปากน้ำ
900006,บ่อหว้า (บางส่วน),2560,676670.6545,793881.3468,7.179328,100.599954,90,สงขลา,01,เมืองสงขลา,01,บ่อยาง
900007,บ่อนวัวเก่า (บางส่วน),2560,676157.5423,796231.7126,7.200597,100.595383,90,สงขลา,01,เมืองสงขลา,01,บ่อยาง
900008,ร่วมใจพัฒนา (บางส่วน),2560,676115.5619,795844.7945,7.197099,100.59499,90,สงขลา,01,เมืองสงขลา,01,บ่อยาง
900009,หลังวิทยาลัยอาชีวะ (บางส่วน),2560,676206.3676,795493.9477,7.193924,100.595802,90,สงขลา,01,เมืองสงขลา,01,บ่อยาง
