ticket_id,type,organization,comment,coords,photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
YKGWGA,"{ถนน,ป้าย,ความปลอดภัย}","เขตบางแค,สำนักการโยธา กทม.","ปัญหา : ประชาชนแจ้งว่า พบหลุมบนถนน ทำให้เวลาขับรถผ่านล้อรถตกหลุมทำให้รถมีอาการสั่นสะเทือนจากการสัญจรบนถนน ซึ่งอาจเกิดอันตรายจากหลุมบนพื้นถนนได้ จึงอยากให้เจ้าหน้าที่ลงพื้นที่ตรวจสอบและดำเนินการแก้ไข
จุดเกิดเหตุ : ตรงสามแยกที่ระบุป้ายว่า ถนนพัฒนาการ(จุดที่บางแค) ใกล้กับคอนโด The Niche ID Bang Khae
ถนน : เทอดไท
แขวง : บางแค
เขต : บางแค
#1555","100.42214,13.70450",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683790557679.jpeg,,"PC3C+QVR ถนนเทอดไท แขวงบางแค เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย",บางแค,บางแค,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:35:59.235034+00",กำลังดำเนินการ,,0,"2023-05-12 04:13:30.260936+00"
NABWVT,"{แสงสว่าง,ร้องเรียน,ถนน}",กรุงเทพโปร่งใส,"ปัญหา : ประชาชนขอร้องเรียนเจ้าหน้าที่เฉพาะฝ่ายโยธาซึ่งผู้ร้องเรียนเข้าไปติดต่อเรื่องขอซ่อมไฟส่องสว่างทาง โดยตรง แต่ไม่มีเจ้าหน้าที่เข้าไปดำเนินการแก้ไขให้เลยภายใน 6 เดือน ต่างกันจากแจ้งที่แจ้งกับทัฟฟี่ฟองดู แจ้งไป 1 สัปดาห์ก็มีการแก้ไขให้แล้ว จึงอยากขอให้เจ้าหน้าที่ หรือหน่วยงานที่รับผิดชอบ ช่วยกำชับเจ้าหน้าที่ที่เขต เมื่อรับเรื่องของประชาชนแล้ว ขอให้เอาใจใส่และดำเนินการแก้ไขให้ประชาชนด้วย
จุดสังเกต : สำนักงานเขตบางพลัด 
ซอย : -
ถนน : จรัญสนิทวงศ์
เขต :  บางพลัด
#1555","100.50504,13.79404",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683790407848.jpeg,,"จรัญสนิทวงศ์ แขวงบางอ้อ เขตบางพลัด กรุงเทพมหานคร : 428, 430, ถนนจรัญสนิทวงศ์, แขวงบางอ้อ เขตบางพลัด กรุงเทพมหานคร, 10700 แขวงบางอ้อ เขตบางพลัด กรุงเทพมหานคร 10700 ประเทศไทย",บางอ้อ,บางพลัด,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:33:29.547422+00",รอรับเรื่อง,,0,"2023-05-11 07:33:30.503098+00"
2023-4MHPBE,{ทางเท้า},"เขตสาทร,สำนักการโยธา กทม.",ฟุตบาทชำรุด,"100.51378,13.71530",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/bb2fcd424d826b431f31dea7d31bbe671d34e79c.jpg,,"24 ถ. เจริญกรุง แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย",ยานนาวา,สาทร,กรุงเทพมหานคร,"2023-05-11 07:33:11.12203+00",กำลังดำเนินการ,,0,"2023-05-12 08:53:10.949866+00"
2023-FALMZ7,{สัตว์จรจัด},"เขตคลองเตย,ฝ่ายสิ่งแวดล้อมฯ เขตคลองเตย","บริเวณหน้าสวนเบญจสิริ มีนกพิราบอยู่จำนวนมากและมีคนเอาอาหารให้มาให้เป็นประจำ เคยแจ้งนานแล้วแต่ยังเหมือนเดิม","100.56813,13.73147",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/7ca111a8682ddca663f368c6eb57d94f42662dc4.jpg,,"สวนเบญจศิริ กรุงเทพมหานคร 10110 ประเทศไทย",คลองตัน,คลองเตย,กรุงเทพมหานคร,"2023-05-11 07:32:58.066389+00",กำลังดำเนินการ,,0,"2023-05-11 07:54:39.205948+00"
2023-AKFKR7,{ทางเท้า},"เขตสาทร,สำนักการโยธา กทม.",ฟุตบาทชำรุด,"100.51378,13.71530",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/7654f23bfba5f21ed655d49ad8c9881bdd298b4f.jpg,,"24 ถ. เจริญกรุง แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย",ยานนาวา,สาทร,กรุงเทพมหานคร,"2023-05-11 07:31:46.59453+00",กำลังดำเนินการ,,0,"2023-05-12 08:53:06.55918+00"
2023-9U6R6A,{},"เขตธนบุรี,ฝ่ายเทศกิจ เขตธนบุรี","บ้านเลขที่ 379 ซอยเจริญนคร 40 ปลูกต้นมะปรางบนที่สาธารณะ ตามคำสั่งศาลคดีหมายเลขดำที่ 1379/2546 คดีหมายเลขแดงที่ 1802/2549 กรีดขวางทางสัญจร ข้าพเจ้าเคยขอร้องให้เจ้าของบ้านเลขที่ 379 ตัดออก แต่ได้รับการปฏิเสธ จึงใคร่ขอความเป็นธรรมจากท่าน","100.49284,13.71431",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/3ad9f306e0719e778f1cb4cd9bce5b3fc17c9fef.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683793699696.jpeg,"382 ซอย สมเด็จพระเจ้าตากสิน 17 แขวงสำเหร่ เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย",สำเหร่,ธนบุรี,กรุงเทพมหานคร,"2023-05-11 07:28:18.774723+00",เสร็จสิ้น,5,0,"2023-05-11 08:28:20.721036+00"
2023-KP8P8K,{ความสะอาด},"เขตทวีวัฒนา,ฝ่ายเทศกิจ เขตทวีวัฒนา,กรมควบคุมมลพิษ","มีการแอบเผาขยะ เผาพื้นที่ดินติดต่อกันทุกวัน เหม็นควันเหม็นไหม้มาเป็นอาทิตย์แล้ว","100.34004,13.79373",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/126ae64fd5dd8c4bef1ac8f897b9278f38ad9780.jpg,,"504 34 ถ. บรมราชชนนี แขวงศาลาธรรมสพน์ เขตทวีวัฒนา กรุงเทพมหานคร 10170 ประเทศไทย",ศาลาธรรมสพน์,ทวีวัฒนา,กรุงเทพมหานคร,"2023-05-11 07:26:01.482327+00",กำลังดำเนินการ,,0,"2023-05-11 09:21:19.545455+00"
EWMUEF,"{ป้าย,ความปลอดภัย,ถนน}",เขตพระนคร,"เบสท์
ถนนอุณากรรณ เขตพระนคร กรุงเทพมหานคร 10200
ริมถนนดังกล่าว บริเวณป้ายรอรถโดยสารประจำทาง (จุดสังกต ข้างวัดสุทัศนเทพวรารามราชวรมหาวิหาร) พบขอบฝาท่อระบายน้ำ (ลักษณะฝาปูนสี่เหลี่ยม) เเตกชำรุดเป็นรูกว้าง ปัจจุบันมีประชาชนเดินตกลงไปแล้ว เกรงว่าจะเป็นอันตรายกับผู้ที่สัญจรผ่าน ขอให้เจ้าหน้าที่ที่เกี่ยวข้องเร่งดำเนินการเเก้ไขด้วย
#1555","100.50163,13.75048",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683789843348.jpeg,,"ตรงข้ามโรงเรียนเบญจมราชาลัย แขวงวัดราชบพิตร เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย",วัดราชบพิธ,พระนคร,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:24:04.798353+00",รอรับเรื่อง,,0,"2023-05-11 07:24:06.519425+00"
8LUXE8,{ถนน},"เขตสาทร,ฝ่ายปกครอง เขตสาทร","ปัญหา: ประชาชนต้องการร้องเรียนสำนักงานเขตสาธร เนื่องจากประชาชนโทรติดต่อสำนักงานเขต แต่ไม่สามารถโทรติดต่อได้ // ขอให้เจ้าหน้าที่ดำเนินการปรับปรุงแก้ไข
จุดเกิดเหตุ: สำนักงานเขตสาธร
ซอย: จันทน์ 18/7 
ถนน: จันทน์
เขต: สาธร
#1555","100.52664,13.70816",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683789797023.jpeg,,"61 Chan 18/7 Alley, แขวงทุ่งวัดดอน เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย",ทุ่งวัดดอน,สาทร,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:23:18.770334+00",กำลังดำเนินการ,,0,"2023-05-12 01:08:16.971658+00"
2023-M7KKAB,"{สอบถาม,ร้องเรียน,เสียงรบกวน}","เขตคลองสามวา,ฝ่ายสิ่งแวดล้อมฯ เขตคลองสามวา,กรมควบคุมมลพิษ","หมู่บ้านซิตี้เซนส์ รามอินทรา บ้านเลขที่ 398/99. เรื่องการขายอาหาร ส่งเสียงและกลิ่นอาหารรบกวนเพื่อนบ้าน ติดปล่องดูดควันแล้ว แต่ไม่ค่อยเปิดและเวลาเปิดเสียงปล่องดังมากๆ ทำอาหารเคาะกะทะเสียงดังไม่เกรงใจเพื่อนบ้าน เตรียมอาหารตั้งแต่เช้าส่งเสียงดังรบกวน ทางเขตเข้ามาตรวจสอบแล้ว และก็ปล่อยผ่านบอกติดปล่องดูดควันแล้ว สอบถามเพื่อนบ้านที่ติดกันแล้วไม่มีใครติดใจอะไร สอบถามนะคะ บ้านใกล้เคียงกันใครจะกล้าบอกว่ามีปัญหา ไม่มีใครกล้าพูดหรอกค่ะ และที่ร้องเรียนมาคือเดือดร้อนจากเรื่องที่แจ้งจริงๆ อยากให้ สนง.เขตมีมาตราการให้ทางบ้านผู้ก่อเหตุปรับปรุงขั้นเด็ดขาดซักทีค่ะ เพราะหมู่บ้านจัดสรรแบบนี้มันควรขายอาหารได้เหรอคะ ขายออนไลน์ รถไรเดอร์วิ่งเข้าออกทั้งวัน ส่งเสียงรบกวนอย่างมาก วันหยุดก็ยังขาย ไม่มีความเกรงใจเพื่อนบ้านเลยค่ะ","100.70896,13.83259",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/5e6b155e106ef7a807a247845ce552671bbbc211.jpg,,"31/9 ม.11 ซอย เจริญพัฒนา19 แขวงบางชัน เขตคลองสามวา กรุงเทพมหานคร 10510 ประเทศไทย",บางชัน,คลองสามวา,กรุงเทพมหานคร,"2023-05-11 07:22:28.303324+00",กำลังดำเนินการ,,0,"2023-05-12 01:49:10.699386+00"
2023-DBURYY,{},เขตลาดกระบัง,"รบกวน​ตรวจสอบ​กล้องวงจรปิด ลาดกระบัง​ด้วยค่ะ ว่ามีการทุจริต​หรือไม่","100.76707,13.72672",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/a28255dec886293181351a0e044fb35633c57a67.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683791195941.jpeg,"701 ซอย ฉลองกรุง 1 แขวง ลาดกระบัง เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลาดกระบัง,ลาดกระบัง,กรุงเทพมหานคร,"2023-05-11 07:21:28.862202+00",เสร็จสิ้น,,0,"2023-05-11 07:46:37.655395+00"
BTC43K,{ถนน},"กลุ่มงานอาคาร เขตสายไหม,เขตสายไหม,ฝ่ายโยธา เขตสายไหม","ปัญหาที่แจ้ง: ประชาชนแจ้งว่า หมู่บ้านรอยัลสายไหมซอย 15/1 เขตสายไหม สร้างหลังคายื่นล้ำเข้ามาในที่ดินของทางประชาชนผู้แจ้ง ซึ่งอยู่ใกล้เคียง **(สายไหม17เป็นที่ดินว่างเปล่า)**ซึ่งประชาชนกำลังจะเข้าไปใช้ประโยชน์ในที่ดินดังกล่าว เคยมีการแจ้งไปที่นิติของหมู่บ้านแล้ว แต่ก็ยังไม่ได้มีการดำเนินการ และทางประชาชนได้มีการแจ้งว่าได้แจ้งไปที่ 1555 ออนไลน์แล้ว
**ประชาชนสะดวกให้ติดต่อกลับ**
จุดเกิดเหตุ: หมู่บ้านรอยัลสายไหมซอย 15/1
ซอย สายไหม 15 
ถนน: สายไหม
แขวงสายไหม 
เขตสายไหม 
กรุงเทพมหานคร
#1555","100.64501,13.92198",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683789670974.jpeg,,"119/18-19 ซอย สายไหม 15 แขวงสายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย",สายไหม,สายไหม,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:21:12.723266+00",กำลังดำเนินการ,,0,"2023-05-12 04:29:36.412307+00"
2023-373WN3,{แสงสว่าง},"เขตลาดกระบัง,สำนักการโยธา กทม.","ไฟถนนติดบ้างไม่ติดบ้าง เกาะกลางเป็นพุ่มไม้สูง ไฟก็ไม่สว่าง รถมองไม่เห็นคนข้ามถนน","100.77958,13.75239",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/2cf9ceae9999ad14bf30f88710da213c5cf66659.jpg,,"1 ถนน เจ้าคุณทหาร แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,"2023-05-11 07:20:40.352378+00",กำลังดำเนินการ,,0,"2023-05-12 08:54:32.550538+00"
8NXHNW,"{ถนน,แสงสว่าง,คลอง}","เขตหนองแขม,ฝ่ายโยธา เขตหนองแขม","ปัญหา : ไฟส่องสว่างริมทางดับ 3 เสา ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหา
จุดสังเกต : ซอย หมู่บ้านสุชา 1 เข้าซอยไปประมาณ 200 เมตร  เสาต้นที่ ท3 เสาต้นที่ ท15 เสาต้นที่ ท16 รวม 3 จุด อยู่ขวามือ แขวงหนองค้างพลู เขตหนองแขม
ซอย : หมู่บ้านสุชา 1
ถนน : เลียบคลองทวีวัฒนา
เขต :  หนองแขม
#1555","100.36821,13.71225",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683789591935.jpeg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683790005186.jpeg,"หมู่บ้านสุชา 1 เลียบคลองทวีวัฒนา แขวงหนองค้างพลู เขตหนองแขม กรุงเทพมหานคร : 40/20 ซอย หมู่บ้านสุชา 1 แขวงหนองค้างพลู เขตหนองแขม กรุงเทพมหานคร 10160 ประเทศไทย",หนองค้างพลู,หนองแขม,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:19:53.387636+00",กำลังดำเนินการ,,0,"2023-05-11 07:26:46.279495+00"
2023-ECGY9Y,{ทางเท้า},"เขตจตุจักร,ฝ่ายเทศกิจ เขตจตุจักร","ต้องการส่งภาพหลังฐานเพิ่มเติม สำหรับเรื่องมอเตอร์ไซค์วิ่งบนทางเท้า ช่วงที่เจอมักจะเป็นช่วงหลังเลิกงาน วันที่ 10 พค เจอ 2 คันเวลา 19:10 ค่ะ","100.56669,13.82483",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/fa10fc56f560e26a569c601df77c2930f111ad16.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683811557586.jpeg,"29/5 ซอย พหลโยธิน 27 แขวง จตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย",จตุจักร,จตุจักร,กรุงเทพมหานคร,"2023-05-11 07:19:02.417461+00",เสร็จสิ้น,5,0,"2023-05-11 13:25:59.317352+00"
2023-FP4NU9,{ความปลอดภัย},"เขตมีนบุรี,กรมทางหลวง","ไฟถนนไม่สว่าง เป็นจุดยูเทิน เสี่ยงอุบัติเหตุ","100.77915,13.81257",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/191e5e65f3a42a7f4c82f9b900e35a72ded68e76.jpg,,"32/26 ถ. สุวินทวงศ์ แขวงแสนแสบ เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย",แสนแสบ,มีนบุรี,กรุงเทพมหานคร,"2023-05-11 07:18:31.956095+00",กำลังดำเนินการ,,0,"2023-05-12 01:58:58.904579+00"
2023-9WLBE2,"{ถนน,น้ำท่วม}","เขตตลิ่งชัน,ฝ่ายโยธา เขตตลิ่งชัน,พนักงานกวาด เขตตลิ่งชัน","น้ำท่วมขัง ถนนซอย ความสูงระดับหัวเข่า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง","100.45054,13.79705",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/b9f28bfcf12c6f14c44666d8c72e6e88cfcd9f63.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683886302359.jpeg,"15/1 ถนน สวนผัก แขวงตลิ่งชัน เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย",ตลิ่งชัน,ตลิ่งชัน,กรุงเทพมหานคร,"2023-05-11 07:17:20.277717+00",เสร็จสิ้น,,0,"2023-05-12 10:11:43.964318+00"
2023-CUYUH9,"{แสงสว่าง,ความปลอดภัย}","เขตลาดกระบัง,สำนักการโยธา กทม.","แสงไฟบนถนนเส้นนี้มืดมาก เจออุบัติเหตุรถชนคนหลายครั้งแล้ว ต้องติดไฟเพิ่มแล้วครับ","100.79201,13.74345",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/025d18935b3b73276fcee2db0e8664f400d5e0e0.jpg,,"23/1 ถ. ฉลองกรุง แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,"2023-05-11 07:16:02.003112+00",กำลังดำเนินการ,,0,"2023-05-12 08:54:24.91901+00"
2023-4XG8A6,{สะพาน},เขตปทุมวัน,"จุดกลับรถใต้สะพานมีจักรยานยนตร์หลายคันมาลักไก่ ทำผิดกฎหมาย","100.54402,13.72649",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/f9e2dcb07dcdc9c84117446d62449a0a5195b692.jpg,,"6/7 ถ. สาทรเหนือ แขวงสีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย",ลุมพินี,ปทุมวัน,กรุงเทพมหานคร,"2023-05-11 07:12:08.868439+00",รอรับเรื่อง,,0,"2023-05-11 07:12:08.857024+00"
FTB79W,"{ต้นไม้,ความปลอดภัย,ถนน}","เขตพระโขนง,ฝ่ายรักษาความสะอาดฯ เขตพระโขนง","ปัญหา: ต้นไม้และสวนสาธารณะ เนื่องจาก มีที่ดินรกร้าง( พื้นที่ส่วนบุคล )ปล่อยที่รกร้างมานาน 6 ปี และ ทำให้มีหญ้า ต้นไม้ และสัตว์เลื้อยคลาน เช่น งู ( 3วันก่อนมีงูหลามลอกคราบบริเวณดังกล่าว )และ ตัวเงินตัวทอง ได้สร้างความเดือดร้อนแก่ผู้อาศัยรอบข้าง และแกรงว่าจะเป็นอันตราย อยากให้เจ้าหน้าที่เข้ามาตัดต้นไม่บริเวณดังกล่าว ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วย 
จุดเกิดเหตุ: บริเวณหมู่บ้านทับแก้ว และที่ดินดังกล่าว อยู่ติดกับบ้านเลขที่ 1042/4 ภายในซอยดังกล่าว
ซอย:  สุขุมวิท 101 แยก 36
ถนน:  สุขุมวิท 101
เขต: พระโขนง
#1555","100.62258,13.68638",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683789008072.jpeg,,"สุขุมวิท 101 แยก 36 สุขุมวิท 101 : MJPF+H27 ซอย หมู่บ้านทับแก้ว แขวงบางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย",บางจาก,พระโขนง,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:10:09.996012+00",กำลังดำเนินการ,,0,"2023-05-11 07:43:12.435029+00"
DRE2BZ,"{ถนน,น้ำท่วม,ท่อระบายน้ำ}",เขตหนองจอก,"ปัญหา : อยากให้เจ้าหน้าที่เข้ามาขุดลอกท่อเนื่องจากทำให้เกิดน้ำท่วมขังได้ง่ายเพราะท่อตัน ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหา
จุดสังเกต :   หน้าทาวน์เฮาส์กลางซอย มิตรไมตรี 22 แขวง คู้ฝั่งเหนือ เขต หนองจอก
ซอย : มิตรไมตรี 22
ถนน : มิตรไมตรี
เขต :  หนองจอก
#1555","100.80831,13.85748",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683788905058.jpeg,,"มิตรไมตรี 22 มิตรไมตรี  แขวงคู้ฝั่งเหนือ เขตหนองจอก กรุงเทพมหานคร : 50-44 ซอย มิตรไมตรี 22 แขวงคู้ฝั่งเหนือ เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย",คู้ฝั่งเหนือ,หนองจอก,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:08:26.725017+00",กำลังดำเนินการ,,0,"2023-05-11 10:05:49.856924+00"
2023-3HZU6X,{ทางเท้า},"เขตคลองเตย,ฝ่ายเทศกิจ เขตคลองเตย","ปากซอยสุขุมวิท 42/1 รถจักรยานยนต์ ขี่บนทางเท้า","100.58902,13.71664",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/ad64bdf343c372b7d6a3362732512b310623de3c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683876253023.jpeg,"1040/7 ถ. สุขุมวิท แขวงพระโขนง เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย",พระโขนง,คลองเตย,กรุงเทพมหานคร,"2023-05-11 07:07:22.699248+00",เสร็จสิ้น,4,0,"2023-05-12 07:24:14.500326+00"
J3HNZK,"{ถนน,น้ำท่วม,ท่อระบายน้ำ}","เขตตลิ่งชัน,ฝ่ายโยธา เขตตลิ่งชัน","ปัญหา: ท่อระบายน้ำ เนื่องจาก ผู้ร้องแจ้งว่า ท่อตันน้ำในซอย ทำให้น้ำไม่ระบาย อยากให้ เจ้าหน้าที่ มาขุกลอกท่อ ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วย
จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต)ในซอยราชพฤกษ์ 36 (ซอยสวนผัก5)
ซอย:ราชพฤกษ์ 36
ถนน:ราชพฤกษ์
 แขวงตลิ่งชัน เขตตลิ่งชัน
#1555","100.45216,13.79584",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683788755980.jpeg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683886336761.jpeg,"4 ซอย ราชพฤกษ์ 36 แขวงตลิ่งชัน เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย",ตลิ่งชัน,ตลิ่งชัน,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:05:57.773301+00",เสร็จสิ้น,,0,"2023-05-12 10:12:17.878803+00"
WFURPF,"{ถนน,ท่อระบายน้ำ}","เขตตลิ่งชัน,ฝ่ายโยธา เขตตลิ่งชัน","ปัญหา : ท่อระบายน้ำ เนื่องจาก พบฝาท่อระบายน้ำแตกชำรุด และปิดไม่สนิท เป็นฝาสี่เหลี่ยมปูน จำนวน 1 ฝา จึงขอให้เจ้าหน้าที่ดำเนินการตรวจสอบและแก้ไขด้วย
จุดเกิดเหตุ : ปากซอย บางพรม 19
ถนน : บางพรม 
แขวง : บางพรม 
เขต : ตลิ่งชัน
#1555","100.44713,13.75462",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683788643515.jpeg,,"30 ซอย บางพรม 19 แขวงบางพรม เขตตลิ่งชัน กรุงเทพมหานคร 10170 ประเทศไทย",บางพรม,ตลิ่งชัน,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:04:05.523525+00",กำลังดำเนินการ,,0,"2023-05-11 08:22:39.693207+00"
V8E8VN,"{ถนน,ความปลอดภัย}","เขตมีนบุรี,ฝ่ายโยธา เขตมีนบุรี","เบสท์ ซอยรามอินทรา 86 แยก 12-11 ถนนรามอินทรา เขตมีนบุรี กรุงเทพมหานคร 10510
ภายในซอยแยกดังกล่าว บริเวณหน้าบ้านเลขที่ 9 พบฝาท่อระบายน้ำ(ลักษณะฝาปูนสี่เหลี่ยม) แตกเป็นรูขนาดใหญ่ จำนวน 1 ฝา บนผิวการจราจร เกรงอาจเกิดอันตรายกับผู้ที่สัญจรผ่าน
#1555","100.71038,13.80813",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683788537627.jpeg,,"11/63 ซอย รามอินทรา 86 เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย",มีนบุรี,มีนบุรี,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:02:19.181091+00",กำลังดำเนินการ,,0,"2023-05-11 07:58:52.999034+00"
2023-WMFH99,{},"เขตพญาไท,การไฟฟ้านครหลวง เขตสามเสน,การไฟฟ้านครหลวง MEA",ตู้ควบคุมเไม่ปิดฝา,"100.54630,13.78446",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/b230b456dfa2a1abb128e0abfabdcd495333a18e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683809741163.jpeg,"1729 ถ. พหลโยธิน แขวงสามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย",สามเสนใน,พญาไท,กรุงเทพมหานคร,"2023-05-11 07:02:04.247925+00",เสร็จสิ้น,5,0,"2023-05-11 12:55:42.594882+00"
Z2VHCR,"{ถนน,ร้องเรียน,เสียงรบกวน,ความสะอาด}","เขตบางบอน,ฝ่ายสิ่งแวดล้อมฯ เขตบางบอน","ปัญหา : เหตุเดือดร้อนรำคาญ เนื่องจาก ข้างบ้านเป็นโรงงานอัดยาง ส่งกลิ่นเหม็นและเสียงดังรบกวน  ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วย
จุดเกิดเหตุ : บ้านเลขที่ 45/1049 (บ้านผู้ถูกร้อง) หมู่บ้านดีเค บางบอน
บ้านเลขที่ :45/1049 (บ้านผู้ถูกร้อง)
ซอย : พระยามนธาตุราชศรีพิจิตร
ถนน : พระยามนธาตุราชศรีพิจิตร
เขต :บางบอน
#1555","100.41184,13.65273",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683788433612.jpeg,,"7 ซ. หมู่บ้าน ดี.เค. บางบอนเหนือ เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย",คลองบางบอน,บางบอน,จังหวัดกรุงเทพมหานคร,"2023-05-11 07:00:35.55033+00",กำลังดำเนินการ,,0,"2023-05-11 14:08:45.948756+00"
XTXFKR,"{ถนน,ความปลอดภัย}","เขตมีนบุรี,กลุ่มงานสัญญาณไฟจราจร สวจ.สจส.,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.)","ปัญหา : ปัญหาที่ส่งผลกระทบกับการจราจร เนื่องจาก สัญญาณไฟจราจรเสีย เป็น 3 แยก เกรงว่าจะเกิดอันตราย เพราะวันนี้ฝนตก รถเยอะมาก ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วย
จุดเกิดเหตุ :  (สถานที่สำคัญ / จุดสังเกต) บริเวณ 3 แยก ปากซอย รามคำแหง 172
ถนน : รามคำแหง
เขต : มีนบุรี
#1555","100.71577,13.79955",https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683788318238.jpeg,,", : 174 ถนน รามคำแหง เขตมีนบุรี กรุงเทพมหานคร 10510 ประเทศไทย",มีนบุรี,มีนบุรี,จังหวัดกรุงเทพมหานคร,"2023-05-11 06:58:39.997164+00",กำลังดำเนินการ,,0,"2023-05-11 07:44:04.491219+00"
